customer_id,order_date,product,first_order_date
2528,2015-10-19,margarine,2014-03-15
2530,2014-08-06,spread cheese,2014-08-06
2530,2014-08-06,cream cheese ,2014-08-06
2530,2014-08-06,shopping bags,2014-08-06
2530,2014-10-30,bottled water,2014-08-06
2530,2014-10-30,sliced cheese,2014-08-06
2530,2015-06-13,softener,2014-08-06
2530,2015-06-13,yogurt,2014-08-06
2530,2015-06-13,cling film/bags,2014-08-06
2530,2015-08-30,bottled beer,2014-08-06
2530,2015-08-30,other vegetables,2014-08-06
2530,2015-08-30,waffles,2014-08-06
2531,2014-01-09,beef,2014-01-09
2531,2014-01-09,chewing gum,2014-01-09
2531,2014-08-24,herbs,2014-01-09
2531,2014-08-24,cereals,2014-01-09
2532,2014-09-21,rolls/buns,2014-09-21
2532,2014-09-21,bottled water,2014-09-21
2532,2015-01-08,dessert,2014-09-21
2532,2015-01-08,sugar,2014-09-21
2532,2015-07-06,onions,2014-09-21
2532,2015-07-06,hamburger meat,2014-09-21
2532,2015-07-06,whole milk,2014-09-21
2532,2015-07-06,tropical fruit,2014-09-21
2532,2015-07-06,pet care,2014-09-21
2532,2015-07-06,root vegetables,2014-09-21
2532,2015-07-06,yogurt,2014-09-21
2532,2015-07-06,flour,2014-09-21
2533,2014-09-21,other vegetables,2014-09-21
2533,2014-09-21,frozen vegetables,2014-09-21
2533,2014-10-30,ham,2014-09-21
2533,2014-10-30,ice cream,2014-09-21
2533,2014-12-23,hamburger meat,2014-09-21
2533,2014-12-23,yogurt,2014-09-21
2533,2014-12-23,bottled water,2014-09-21
2534,2014-02-09,beef,2014-02-09
2534,2014-02-09,long life bakery product,2014-02-09
2534,2014-03-29,brown bread,2014-02-09
2534,2014-03-29,canned beer,2014-02-09
2534,2014-06-14,frankfurter,2014-02-09
2534,2014-06-14,Instant food products,2014-02-09
2534,2015-05-18,bottled water,2014-02-09
2534,2015-05-18,soda,2014-02-09
2534,2015-05-18,soda,2014-02-09
2534,2015-08-09,pet care,2014-02-09
2534,2015-08-09,bottled water,2014-02-09
2534,2015-08-09,soda,2014-02-09
2534,2015-11-08,pork,2014-02-09
2534,2015-11-08,specialty cheese,2014-02-09
2535,2014-04-01,sausage,2014-04-01
2535,2014-04-01,rolls/buns,2014-04-01
2535,2014-12-29,pip fruit,2014-04-01
2535,2014-12-29,white wine,2014-04-01
2535,2014-12-29,sweet spreads,2014-04-01
2535,2015-03-20,rolls/buns,2014-04-01
2535,2015-03-20,rolls/buns,2014-04-01
2535,2015-10-17,canned beer,2014-04-01
2535,2015-10-17,frozen vegetables,2014-04-01
2535,2015-11-10,frankfurter,2014-04-01
2535,2015-11-10,whole milk,2014-04-01
2535,2015-11-10,other vegetables,2014-04-01
2535,2015-11-10,root vegetables,2014-04-01
2536,2014-02-09,specialty bar,2014-02-09
2536,2014-02-09,whole milk,2014-02-09
2536,2014-02-09,cling film/bags,2014-02-09
2536,2014-06-10,photo/film,2014-02-09
2536,2014-06-10,white bread,2014-02-09
2536,2015-11-07,whole milk,2014-02-09
2536,2015-11-07,pastry,2014-02-09
2537,2014-02-23,UHT-milk,2014-02-23
2537,2014-02-23,bottled beer,2014-02-23
2537,2015-05-07,sausage,2014-02-23
2537,2015-05-07,other vegetables,2014-02-23
2537,2015-05-07,oil,2014-02-23
2537,2015-05-07,candy,2014-02-23
2537,2015-10-14,other vegetables,2014-02-23
2537,2015-10-14,curd,2014-02-23
2538,2014-03-01,berries,2014-03-01
2538,2014-03-01,pastry,2014-03-01
2538,2014-10-15,whipped/sour cream,2014-03-01
2538,2014-10-15,pastry,2014-03-01
2538,2015-07-27,other vegetables,2014-03-01
2538,2015-07-27,seasonal products,2014-03-01
2538,2015-07-27,bottled water,2014-03-01
2539,2014-11-23,bottled beer,2014-11-23
2539,2014-11-23,yogurt,2014-11-23
2539,2015-11-15,citrus fruit,2014-11-23
2539,2015-11-15,tropical fruit,2014-11-23
2540,2014-01-29,finished products,2014-01-29
2540,2014-01-29,bottled water,2014-01-29
2540,2014-01-29,cling film/bags,2014-01-29
2540,2014-07-23,whole milk,2014-01-29
2540,2014-07-23,napkins,2014-01-29
2540,2014-07-23,artif. sweetener,2014-01-29
2540,2014-11-11,misc. beverages,2014-01-29
2540,2014-11-11,cream cheese ,2014-01-29
2540,2014-12-16,whole milk,2014-01-29
2540,2014-12-16,canned beer,2014-01-29
2540,2015-02-16,misc. beverages,2014-01-29
2540,2015-02-16,instant coffee,2014-01-29
2540,2015-02-16,soda,2014-01-29
2540,2015-02-16,tropical fruit,2014-01-29
2540,2015-02-16,cling film/bags,2014-01-29
2540,2015-03-05,sausage,2014-01-29
2540,2015-03-05,rolls/buns,2014-01-29
2541,2014-01-14,soda,2014-01-14
2541,2014-01-14,specialty bar,2014-01-14
2541,2014-05-07,newspapers,2014-01-14
2541,2014-05-07,frozen dessert,2014-01-14
2541,2014-09-12,soda,2014-01-14
2541,2014-09-12,mayonnaise,2014-01-14
2542,2014-01-01,sliced cheese,2014-01-01
2542,2014-01-01,bottled water,2014-01-01
2542,2015-03-08,liquor,2014-01-01
2542,2015-03-08,yogurt,2014-01-01
2542,2015-03-08,napkins,2014-01-01
2542,2015-11-24,whole milk,2014-01-01
2542,2015-11-24,root vegetables,2014-01-01
2542,2015-11-24,margarine,2014-01-01
2543,2014-05-27,root vegetables,2014-05-27
2543,2014-05-27,whipped/sour cream,2014-05-27
2543,2014-11-18,softener,2014-05-27
2543,2014-11-18,soda,2014-05-27
2543,2015-05-23,pip fruit,2014-05-27
2543,2015-05-23,dessert,2014-05-27
2543,2015-05-23,sauces,2014-05-27
2543,2015-08-13,rolls/buns,2014-05-27
2543,2015-08-13,cream cheese ,2014-05-27
2543,2015-08-13,brown bread,2014-05-27
2544,2014-01-11,instant coffee,2014-01-11
2544,2014-01-11,processed cheese,2014-01-11
2544,2014-06-09,sausage,2014-01-11
2544,2014-06-09,soda,2014-01-11
2544,2015-01-20,tropical fruit,2014-01-11
2544,2015-01-20,frozen potato products,2014-01-11
2544,2015-01-20,vinegar,2014-01-11
2544,2015-01-29,tidbits,2014-01-11
2544,2015-01-29,berries,2014-01-11
2545,2014-01-14,citrus fruit,2014-01-14
2545,2014-01-14,onions,2014-01-14
2545,2014-04-13,herbs,2014-01-14
2545,2014-04-13,whole milk,2014-01-14
2545,2014-05-26,citrus fruit,2014-01-14
2545,2014-05-26,whole milk,2014-01-14
2545,2014-08-03,pastry,2014-01-14
2545,2014-08-03,processed cheese,2014-01-14
2545,2014-10-11,other vegetables,2014-01-14
2545,2014-10-11,domestic eggs,2014-01-14
2545,2015-11-18,citrus fruit,2014-01-14
2545,2015-11-18,frozen dessert,2014-01-14
2546,2014-06-04,fish,2014-06-04
2546,2014-06-04,candy,2014-06-04
2546,2014-06-04,rolls/buns,2014-06-04
2546,2015-05-07,pet care,2014-06-04
2546,2015-05-07,mustard,2014-06-04
2547,2014-02-12,soda,2014-02-12
2547,2014-02-12,tropical fruit,2014-02-12
2547,2014-03-09,pip fruit,2014-02-12
2547,2014-03-09,rolls/buns,2014-02-12
2547,2014-03-09,specialty chocolate,2014-02-12
2547,2014-11-10,sausage,2014-02-12
2547,2014-11-10,processed cheese,2014-02-12
2547,2015-04-06,frankfurter,2014-02-12
2547,2015-04-06,other vegetables,2014-02-12
2547,2015-11-24,soda,2014-02-12
2547,2015-11-24,pet care,2014-02-12
2547,2015-11-24,butter,2014-02-12
2548,2014-05-28,waffles,2014-05-28
2548,2014-05-28,flour,2014-05-28
2548,2015-11-11,whole milk,2014-05-28
2548,2015-11-11,pork,2014-05-28
2548,2015-11-16,fruit/vegetable juice,2014-05-28
2548,2015-11-16,butter,2014-05-28
2548,2015-11-16,brown bread,2014-05-28
2548,2015-11-16,dental care,2014-05-28
2548,2015-12-25,curd,2014-05-28
2548,2015-12-25,citrus fruit,2014-05-28
2549,2014-06-28,beef,2014-06-28
2549,2014-06-28,bottled water,2014-06-28
2549,2014-08-20,other vegetables,2014-06-28
2549,2014-08-20,potato products,2014-06-28
2549,2014-08-20,napkins,2014-06-28
2549,2014-09-05,ham,2014-06-28
2549,2014-09-05,tropical fruit,2014-06-28
2549,2014-09-05,soda,2014-06-28
2549,2014-12-27,dessert,2014-06-28
2549,2014-12-27,jam,2014-06-28
2549,2015-05-13,other vegetables,2014-06-28
2549,2015-05-13,liquor (appetizer),2014-06-28
2549,2015-06-14,pip fruit,2014-06-28
2549,2015-06-14,frozen fish,2014-06-28
2549,2015-08-24,sausage,2014-06-28
2549,2015-08-24,soda,2014-06-28
2550,2014-02-27,butter,2014-02-27
2550,2014-02-27,whole milk,2014-02-27
2550,2014-06-11,curd,2014-02-27
2550,2014-06-11,pip fruit,2014-02-27
2550,2014-07-12,tropical fruit,2014-02-27
2550,2014-07-12,canned beer,2014-02-27
2550,2014-12-24,candy,2014-02-27
2550,2014-12-24,whole milk,2014-02-27
2550,2015-04-20,shopping bags,2014-02-27
2550,2015-04-20,red/blush wine,2014-02-27
2550,2015-04-20,butter,2014-02-27
2550,2015-06-08,butter milk,2014-02-27
2550,2015-06-08,snack products,2014-02-27
2550,2015-06-08,packaged fruit/vegetables,2014-02-27
2550,2015-12-23,chicken,2014-02-27
2550,2015-12-23,whipped/sour cream,2014-02-27
2551,2014-01-11,other vegetables,2014-01-11
2551,2014-01-11,curd,2014-01-11
2551,2015-06-06,pot plants,2014-01-11
2551,2015-06-06,rolls/buns,2014-01-11
2551,2015-10-21,citrus fruit,2014-01-11
2551,2015-10-21,beef,2014-01-11
2552,2014-02-19,other vegetables,2014-02-19
2552,2014-02-19,chocolate,2014-02-19
2552,2014-06-20,female sanitary products,2014-02-19
2552,2014-06-20,whole milk,2014-02-19
2552,2014-06-20,hygiene articles,2014-02-19
2552,2014-07-11,pot plants,2014-02-19
2552,2014-07-11,shopping bags,2014-02-19
2552,2014-07-11,coffee,2014-02-19
2552,2014-10-08,butter,2014-02-19
2552,2014-10-08,root vegetables,2014-02-19
2552,2015-01-05,whole milk,2014-02-19
2552,2015-01-05,tropical fruit,2014-02-19
2552,2015-01-05,chocolate,2014-02-19
2553,2014-08-15,chewing gum,2014-08-15
2553,2014-08-15,yogurt,2014-08-15
2553,2014-08-16,canned beer,2014-08-15
2553,2014-08-16,flower soil/fertilizer,2014-08-15
2553,2014-12-26,bottled water,2014-08-15
2553,2014-12-26,rolls/buns,2014-08-15
2553,2015-02-01,whole milk,2014-08-15
2553,2015-02-01,tropical fruit,2014-08-15
2553,2015-06-21,other vegetables,2014-08-15
2553,2015-06-21,other vegetables,2014-08-15
2553,2015-06-21,pip fruit,2014-08-15
2553,2015-06-21,specialty bar,2014-08-15
2553,2015-07-20,chicken,2014-08-15
2553,2015-07-20,organic products,2014-08-15
2555,2014-04-26,brown bread,2014-04-26
2555,2014-04-26,brown bread,2014-04-26
2555,2014-11-26,frankfurter,2014-04-26
2555,2014-11-26,whipped/sour cream,2014-04-26
2555,2014-12-12,beef,2014-04-26
2555,2014-12-12,mustard,2014-04-26
2555,2014-12-27,root vegetables,2014-04-26
2555,2014-12-27,curd,2014-04-26
2555,2015-11-11,bottled beer,2014-04-26
2555,2015-11-11,processed cheese,2014-04-26
2555,2015-12-05,frozen fish,2014-04-26
2555,2015-12-05,tropical fruit,2014-04-26
2555,2015-12-23,whole milk,2014-04-26
2555,2015-12-23,liver loaf,2014-04-26
2555,2015-12-23,yogurt,2014-04-26
2555,2015-12-23,fruit/vegetable juice,2014-04-26
2556,2014-03-06,soda,2014-03-06
2556,2014-03-06,other vegetables,2014-03-06
2556,2014-09-02,beef,2014-03-06
2556,2014-09-02,sparkling wine,2014-03-06
2556,2014-09-02,frozen fish,2014-03-06
2556,2014-09-02,chewing gum,2014-03-06
2556,2014-11-11,other vegetables,2014-03-06
2556,2014-11-11,specialty bar,2014-03-06
2556,2015-08-28,newspapers,2014-03-06
2556,2015-08-28,pastry,2014-03-06
2557,2014-01-29,bottled water,2014-01-29
2557,2014-01-29,rolls/buns,2014-01-29
2557,2014-10-19,sausage,2014-01-29
2557,2014-10-19,white bread,2014-01-29
2557,2015-10-23,pork,2014-01-29
2557,2015-10-23,long life bakery product,2014-01-29
2558,2015-08-12,grapes,2015-08-12
2558,2015-08-12,rolls/buns,2015-08-12
2559,2014-07-07,other vegetables,2014-07-07
2559,2014-07-07,rolls/buns,2014-07-07
2559,2014-07-31,pork,2014-07-07
2559,2014-07-31,napkins,2014-07-07
2559,2014-10-27,citrus fruit,2014-07-07
2559,2014-10-27,bottled beer,2014-07-07
2560,2014-04-19,root vegetables,2014-04-19
2560,2014-04-19,yogurt,2014-04-19
2560,2014-04-19,specialty bar,2014-04-19
2560,2014-12-01,shopping bags,2014-04-19
2560,2014-12-01,other vegetables,2014-04-19
2560,2015-05-17,sausage,2014-04-19
2560,2015-05-17,frankfurter,2014-04-19
2560,2015-05-17,other vegetables,2014-04-19
2560,2015-05-17,bottled water,2014-04-19
2560,2015-06-07,whole milk,2014-04-19
2560,2015-06-07,frozen meals,2014-04-19
2560,2015-06-07,rolls/buns,2014-04-19
2560,2015-06-19,cocoa drinks,2014-04-19
2560,2015-06-19,bottled water,2014-04-19
2560,2015-06-19,sweet spreads,2014-04-19
2560,2015-11-26,sausage,2014-04-19
2560,2015-11-26,pork,2014-04-19
2560,2015-11-26,pip fruit,2014-04-19
2560,2015-11-26,soda,2014-04-19
2560,2015-11-26,beef,2014-04-19
2560,2015-11-26,fruit/vegetable juice,2014-04-19
2560,2015-11-26,root vegetables,2014-04-19
2560,2015-11-26,berries,2014-04-19
2560,2015-11-26,misc. beverages,2014-04-19
2561,2014-04-19,whole milk,2014-04-19
2561,2014-04-19,frozen fish,2014-04-19
2561,2014-11-27,citrus fruit,2014-04-19
2561,2014-11-27,domestic eggs,2014-04-19
2561,2014-11-27,flour,2014-04-19
2561,2015-02-26,root vegetables,2014-04-19
2561,2015-02-26,whipped/sour cream,2014-04-19
2561,2015-08-19,sausage,2014-04-19
2561,2015-08-19,white wine,2014-04-19
2562,2014-04-30,nut snack,2014-04-30
2562,2014-04-30,long life bakery product,2014-04-30
2562,2014-04-30,whole milk,2014-04-30
2562,2014-04-30,frozen meals,2014-04-30
2562,2014-05-17,oil,2014-04-30
2562,2014-05-17,coffee,2014-04-30
2562,2014-07-13,other vegetables,2014-04-30
2562,2014-07-13,meat spreads,2014-04-30
2562,2014-11-14,yogurt,2014-04-30
2562,2014-11-14,root vegetables,2014-04-30
2563,2015-01-06,frozen meals,2015-01-06
2563,2015-01-06,other vegetables,2015-01-06
2563,2015-01-06,bottled beer,2015-01-06
2563,2015-06-03,rolls/buns,2015-01-06
2563,2015-06-03,yogurt,2015-01-06
2563,2015-06-03,chicken,2015-01-06
2563,2015-06-03,whole milk,2015-01-06
2563,2015-08-03,detergent,2015-01-06
2563,2015-08-03,ham,2015-01-06
2563,2015-08-03,whole milk,2015-01-06
2563,2015-08-03,pip fruit,2015-01-06
2563,2015-12-29,coffee,2015-01-06
2563,2015-12-29,whole milk,2015-01-06
2563,2015-12-29,domestic eggs,2015-01-06
2564,2014-01-14,rolls/buns,2014-01-14
2564,2014-01-14,root vegetables,2014-01-14
2564,2014-01-14,rolls/buns,2014-01-14
2564,2014-01-14,long life bakery product,2014-01-14
2564,2014-12-20,curd,2014-01-14
2564,2014-12-20,butter,2014-01-14
2564,2015-05-12,frozen dessert,2014-01-14
2564,2015-05-12,pastry,2014-01-14
2564,2015-07-14,frankfurter,2014-01-14
2564,2015-07-14,white wine,2014-01-14
2565,2014-05-01,sausage,2014-05-01
2565,2014-05-01,sliced cheese,2014-05-01
2565,2014-09-16,yogurt,2014-05-01
2565,2014-09-16,jam,2014-05-01
2565,2015-04-29,tropical fruit,2014-05-01
2565,2015-04-29,root vegetables,2014-05-01
2565,2015-04-29,pip fruit,2014-05-01
2565,2015-04-29,butter milk,2014-05-01
2565,2015-04-29,waffles,2014-05-01
2565,2015-04-29,bottled beer,2014-05-01
2565,2015-09-28,sausage,2014-05-01
2565,2015-09-28,frozen dessert,2014-05-01
2566,2015-01-31,whole milk,2015-01-31
2566,2015-01-31,pastry,2015-01-31
2566,2015-01-31,specialty cheese,2015-01-31
2567,2014-07-22,grapes,2014-07-22
2567,2014-07-22,bottled beer,2014-07-22
2568,2014-11-21,hard cheese,2014-11-21
2568,2014-11-21,waffles,2014-11-21
2568,2014-12-22,canned beer,2014-11-21
2568,2014-12-22,candy,2014-11-21
2568,2015-05-19,whipped/sour cream,2014-11-21
2568,2015-05-19,other vegetables,2014-11-21
2568,2015-05-19,flour,2014-11-21
2568,2015-07-22,pork,2014-11-21
2568,2015-07-22,tropical fruit,2014-11-21
2568,2015-08-20,beef,2014-11-21
2568,2015-08-20,sugar,2014-11-21
2568,2015-08-20,root vegetables,2014-11-21
2568,2015-08-20,frozen vegetables,2014-11-21
2568,2015-09-22,pip fruit,2014-11-21
2568,2015-09-22,flour,2014-11-21
2568,2015-09-22,other vegetables,2014-11-21
2568,2015-10-09,sausage,2014-11-21
2568,2015-10-09,pip fruit,2014-11-21
2568,2015-10-09,dish cleaner,2014-11-21
2569,2014-10-14,specialty bar,2014-10-14
2569,2014-10-14,margarine,2014-10-14
2569,2015-06-30,white wine,2014-10-14
2569,2015-06-30,beverages,2014-10-14
2569,2015-07-16,cream cheese ,2014-10-14
2569,2015-07-16,yogurt,2014-10-14
2569,2015-07-16,whipped/sour cream,2014-10-14
2570,2014-02-25,other vegetables,2014-02-25
2570,2014-02-25,roll products ,2014-02-25
2570,2014-06-19,frozen potato products,2014-02-25
2570,2014-06-19,root vegetables,2014-02-25
2570,2014-07-29,yogurt,2014-02-25
2570,2014-07-29,bottled water,2014-02-25
2570,2014-07-29,long life bakery product,2014-02-25
2570,2015-03-19,other vegetables,2014-02-25
2570,2015-03-19,roll products ,2014-02-25
2570,2015-08-24,soda,2014-02-25
2570,2015-08-24,oil,2014-02-25
2571,2014-07-07,pastry,2014-07-07
2571,2014-07-07,long life bakery product,2014-07-07
2571,2014-07-07,sliced cheese,2014-07-07
2571,2014-07-07,yogurt,2014-07-07
2571,2015-05-02,root vegetables,2014-07-07
2571,2015-05-02,tropical fruit,2014-07-07
2571,2015-07-17,frankfurter,2014-07-07
2571,2015-07-17,sugar,2014-07-07
2572,2015-05-27,soda,2015-05-27
2572,2015-05-27,dog food,2015-05-27
2573,2014-01-07,zwieback,2014-01-07
2573,2014-01-07,brown bread,2014-01-07
2573,2014-01-19,ham,2014-01-07
2573,2014-01-19,Instant food products,2014-01-07
2573,2014-01-21,pastry,2014-01-07
2573,2014-01-21,soda,2014-01-07
2573,2014-05-08,long life bakery product,2014-01-07
2573,2014-05-08,rolls/buns,2014-01-07
2573,2015-01-03,ham,2014-01-07
2573,2015-01-03,pastry,2014-01-07
2573,2015-01-03,whole milk,2014-01-07
2573,2015-01-03,specialty bar,2014-01-07
2573,2015-01-03,tropical fruit,2014-01-07
2573,2015-01-03,hard cheese,2014-01-07
2573,2015-01-03,yogurt,2014-01-07
2573,2015-01-03,candy,2014-01-07
2574,2014-10-26,beverages,2014-10-26
2574,2014-10-26,jam,2014-10-26
2574,2015-05-18,meat,2014-10-26
2574,2015-05-18,canned beer,2014-10-26
2574,2015-08-25,turkey,2014-10-26
2574,2015-08-25,seasonal products,2014-10-26
2574,2015-12-11,frozen vegetables,2014-10-26
2574,2015-12-11,salty snack,2014-10-26
2574,2015-12-11,other vegetables,2014-10-26
2574,2015-12-11,curd,2014-10-26
2574,2015-12-11,hygiene articles,2014-10-26
2575,2015-02-22,citrus fruit,2015-02-22
2575,2015-02-22,beef,2015-02-22
2575,2015-03-13,pot plants,2015-02-22
2575,2015-03-13,chicken,2015-02-22
2576,2014-07-10,napkins,2014-07-10
2576,2014-07-10,popcorn,2014-07-10
2576,2014-12-25,meat,2014-07-10
2576,2014-12-25,fruit/vegetable juice,2014-07-10
2577,2014-03-08,root vegetables,2014-03-08
2577,2014-03-08,butter,2014-03-08
2577,2014-06-28,sausage,2014-03-08
2577,2014-06-28,citrus fruit,2014-03-08
2577,2015-01-26,ice cream,2014-03-08
2577,2015-01-26,other vegetables,2014-03-08
2577,2015-10-25,sausage,2014-03-08
2577,2015-10-25,dessert,2014-03-08
2578,2014-01-30,frozen fish,2014-01-30
2578,2014-01-30,whole milk,2014-01-30
2578,2014-04-19,house keeping products,2014-01-30
2578,2014-04-19,rolls/buns,2014-01-30
2578,2014-04-19,mayonnaise,2014-01-30
2578,2014-11-07,other vegetables,2014-01-30
2578,2014-11-07,shopping bags,2014-01-30
2578,2015-01-25,bottled beer,2014-01-30
2578,2015-01-25,tropical fruit,2014-01-30
2578,2015-01-25,bottled water,2014-01-30
2578,2015-05-28,brown bread,2014-01-30
2578,2015-05-28,root vegetables,2014-01-30
2578,2015-11-26,canned beer,2014-01-30
2578,2015-11-26,rolls/buns,2014-01-30
2578,2015-12-01,whole milk,2014-01-30
2578,2015-12-01,root vegetables,2014-01-30
2578,2015-12-01,curd,2014-01-30
2578,2015-12-01,yogurt,2014-01-30
2579,2014-10-25,liquor,2014-10-25
2579,2014-10-25,bathroom cleaner,2014-10-25
2579,2014-12-12,cream cheese ,2014-10-25
2579,2014-12-12,yogurt,2014-10-25
2579,2015-04-08,whole milk,2014-10-25
2579,2015-04-08,white wine,2014-10-25
2580,2014-04-03,whipped/sour cream,2014-04-03
2580,2014-04-03,salad dressing,2014-04-03
2580,2015-04-11,sausage,2014-04-03
2580,2015-04-11,chicken,2014-04-03
2580,2015-09-04,beef,2014-04-03
2580,2015-09-04,yogurt,2014-04-03
2580,2015-10-24,tropical fruit,2014-04-03
2580,2015-10-24,yogurt,2014-04-03
2580,2015-11-17,other vegetables,2014-04-03
2580,2015-11-17,other vegetables,2014-04-03
2580,2015-11-17,newspapers,2014-04-03
2580,2015-11-17,pip fruit,2014-04-03
2581,2014-03-17,sparkling wine,2014-03-17
2581,2014-03-17,specialty bar,2014-03-17
2581,2014-05-26,bottled water,2014-03-17
2581,2014-05-26,dessert,2014-03-17
2581,2014-08-02,canned beer,2014-03-17
2581,2014-08-02,curd,2014-03-17
2581,2015-08-22,soda,2014-03-17
2581,2015-08-22,canned beer,2014-03-17
2581,2015-08-22,citrus fruit,2014-03-17
2581,2015-08-22,frozen meals,2014-03-17
2581,2015-12-14,meat,2014-03-17
2581,2015-12-14,coffee,2014-03-17
2582,2015-03-06,chicken,2015-03-06
2582,2015-03-06,other vegetables,2015-03-06
2582,2015-03-06,bathroom cleaner,2015-03-06
2582,2015-03-06,chicken,2015-03-06
2582,2015-03-06,grapes,2015-03-06
2582,2015-03-06,fruit/vegetable juice,2015-03-06
2582,2015-03-06,fruit/vegetable juice,2015-03-06
2582,2015-03-06,soda,2015-03-06
2582,2015-11-14,meat,2015-03-06
2582,2015-11-14,processed cheese,2015-03-06
2582,2015-11-14,root vegetables,2015-03-06
2582,2015-11-14,cat food,2015-03-06
2583,2015-02-15,chicken,2015-02-15
2583,2015-02-15,tropical fruit,2015-02-15
2583,2015-02-15,salt,2015-02-15
2583,2015-03-26,berries,2015-02-15
2583,2015-03-26,pip fruit,2015-02-15
2584,2014-02-14,whole milk,2014-02-14
2584,2014-02-14,Instant food products,2014-02-14
2584,2014-03-11,hard cheese,2014-02-14
2584,2014-03-11,whole milk,2014-02-14
2584,2014-04-02,whole milk,2014-02-14
2584,2014-04-02,curd,2014-02-14
2584,2014-04-02,bottled beer,2014-02-14
2584,2014-05-18,chicken,2014-02-14
2584,2014-05-18,domestic eggs,2014-02-14
2584,2014-06-19,soda,2014-02-14
2584,2014-06-19,curd,2014-02-14
2584,2014-06-19,flower (seeds),2014-02-14
2584,2014-11-30,other vegetables,2014-02-14
2584,2014-11-30,bottled water,2014-02-14
2584,2014-11-30,hard cheese,2014-02-14
2584,2015-03-31,rolls/buns,2014-02-14
2584,2015-03-31,whole milk,2014-02-14
2584,2015-03-31,shopping bags,2014-02-14
2584,2015-04-25,shopping bags,2014-02-14
2584,2015-04-25,soap,2014-02-14
2585,2014-05-17,UHT-milk,2014-05-17
2585,2014-05-17,soda,2014-05-17
2585,2014-05-17,whole milk,2014-05-17
2585,2014-05-17,whole milk,2014-05-17
2585,2014-09-28,frozen vegetables,2014-05-17
2585,2014-09-28,rolls/buns,2014-05-17
2585,2015-02-13,other vegetables,2014-05-17
2585,2015-02-13,whole milk,2014-05-17
2585,2015-03-14,soda,2014-05-17
2585,2015-03-14,butter,2014-05-17
2586,2015-07-10,UHT-milk,2015-07-10
2586,2015-07-10,tropical fruit,2015-07-10
2586,2015-10-26,meat,2015-07-10
2586,2015-10-26,cling film/bags,2015-07-10
2586,2015-10-26,whipped/sour cream,2015-07-10
2587,2014-10-29,flower (seeds),2014-10-29
2587,2014-10-29,margarine,2014-10-29
2587,2014-10-30,pork,2014-10-29
2587,2014-10-30,honey,2014-10-29
2587,2014-10-30,newspapers,2014-10-29
2587,2014-12-11,fruit/vegetable juice,2014-10-29
2587,2014-12-11,ketchup,2014-10-29
2587,2015-05-07,canned beer,2014-10-29
2587,2015-05-07,tropical fruit,2014-10-29
2587,2015-06-02,soda,2014-10-29
2587,2015-06-02,pastry,2014-10-29
2587,2015-06-02,frozen vegetables,2014-10-29
2587,2015-06-02,UHT-milk,2014-10-29
2588,2014-01-07,whole milk,2014-01-07
2588,2014-01-07,coffee,2014-01-07
2588,2015-12-28,citrus fruit,2014-01-07
2588,2015-12-28,yogurt,2014-01-07
2588,2015-12-28,coffee,2014-01-07
2589,2014-03-31,whole milk,2014-03-31
2589,2014-03-31,whole milk,2014-03-31
2589,2014-04-11,spices,2014-03-31
2589,2014-04-11,cookware,2014-03-31
2589,2014-06-07,whole milk,2014-03-31
2589,2014-06-07,bottled water,2014-03-31
2589,2014-06-07,whipped/sour cream,2014-03-31
2589,2014-10-04,grapes,2014-03-31
2589,2014-10-04,shopping bags,2014-03-31
2589,2014-10-04,artif. sweetener,2014-03-31
2589,2014-10-23,whole milk,2014-03-31
2589,2014-10-23,butter milk,2014-03-31
2589,2015-02-12,canned beer,2014-03-31
2589,2015-02-12,sausage,2014-03-31
2589,2015-02-12,other vegetables,2014-03-31
2589,2015-02-12,rolls/buns,2014-03-31
2589,2015-04-29,ice cream,2014-03-31
2589,2015-04-29,fruit/vegetable juice,2014-03-31
2589,2015-04-29,cereals,2014-03-31
2590,2014-08-27,tropical fruit,2014-08-27
2590,2014-08-27,snack products,2014-08-27
2590,2014-09-03,frozen dessert,2014-08-27
2590,2014-09-03,soda,2014-08-27
2590,2015-06-25,packaged fruit/vegetables,2014-08-27
2590,2015-06-25,dog food,2014-08-27
2590,2015-09-28,whole milk,2014-08-27
2590,2015-09-28,hamburger meat,2014-08-27
2590,2015-12-16,whipped/sour cream,2014-08-27
2590,2015-12-16,pot plants,2014-08-27
2591,2014-09-01,soda,2014-09-01
2591,2014-09-01,beverages,2014-09-01
2591,2014-12-10,root vegetables,2014-09-01
2591,2014-12-10,root vegetables,2014-09-01
2592,2014-09-08,curd,2014-09-08
2592,2014-09-08,grapes,2014-09-08
2592,2014-09-08,curd,2014-09-08
2592,2014-09-08,shopping bags,2014-09-08
2592,2015-03-20,chicken,2014-09-08
2592,2015-03-20,yogurt,2014-09-08
2592,2015-03-20,rolls/buns,2014-09-08
2592,2015-04-23,sugar,2014-09-08
2592,2015-04-23,fruit/vegetable juice,2014-09-08
2592,2015-04-23,margarine,2014-09-08
2592,2015-07-04,canned beer,2014-09-08
2592,2015-07-04,onions,2014-09-08
2592,2015-09-25,pork,2014-09-08
2592,2015-09-25,bottled beer,2014-09-08
2592,2015-10-01,sausage,2014-09-08
2592,2015-10-01,soda,2014-09-08
2593,2014-04-13,newspapers,2014-04-13
2593,2014-04-13,shopping bags,2014-04-13
2593,2014-04-16,UHT-milk,2014-04-13
